corp_name,year,repr_code,debt_ratio,op_margin,revenue,sales_growth,debt_ratio_diff,risk_label,target_risk_next_q,sentiment_score
SK하이닉스,2019,11013,38.09,20.18,6772655000000.0,4.966584271010777,5.980000000000004,0,0,0.4
SK하이닉스,2019,11014,31.92,6.91,6838766000000.0,0.9761459870611944,-6.170000000000002,0,0,0.4
SK하이닉스,2020,11011,37.11,15.71,31900418000000.0,366.46453468359647,5.189999999999998,0,0,0.4
SK하이닉스,2020,11012,40.19,22.62,8606534000000.0,-73.02062311534601,3.0799999999999983,0,0,0.4
SK하이닉스,2020,11013,39.16,11.12,7198892000000.0,-16.35550385323523,-1.0300000000000011,0,0,0.4
SK하이닉스,2020,11014,37.17,15.99,8128767000000.0,12.91691832576458,-1.9899999999999949,0,0,0.4
SK하이닉스,2021,11011,54.98,28.86,42997792000000.0,428.95835247830325,17.809999999999995,0,0,0.4
SK하이닉스,2021,11012,41.62,26.11,10321671000000.0,-75.994881318557,-13.36,0,0,0.4
SK하이닉스,2021,11013,43.41,15.59,8494188000000.0,-17.705301786890903,1.7899999999999991,0,0,0.4
SK하이닉스,2021,11014,41.82,35.34,11805324000000.0,38.98119514190172,-1.5899999999999963,0,0,0.4
SK하이닉스,2022,11011,64.12,15.26,44621568000000.0,277.9783426528573,22.300000000000004,0,0,0.4
SK하이닉스,2022,11012,56.0,30.36,13811001000000.0,-69.04859775434159,-8.120000000000005,0,0,0.4
SK하이닉스,2022,11013,56.89,23.52,12155653000000.0,-11.985720658480869,0.8900000000000006,0,0,0.4
SK하이닉스,2022,11014,59.4,15.07,10982883000000.0,-9.647939111127968,2.509999999999998,0,1,0.4
SK하이닉스,2023,11011,87.52,-23.59,32765719000000.0,198.33440818772263,28.12,1,1,0.4
SK하이닉스,2023,11012,78.94,-39.45,7305933000000.0,-77.70250974806932,-8.579999999999998,1,1,0.4
SK하이닉스,2023,11013,71.1,-66.87,5088111000000.0,-30.35645139368237,-7.840000000000003,1,1,0.4
SK하이닉스,2023,11014,84.77,-19.77,9066171000000.0,78.183435856647,13.670000000000002,1,0,0.4
SK하이닉스,2024,11011,62.15,35.45,66192960000000.0,630.109326197355,-22.62,0,0,0.4
SK하이닉스,2024,11012,76.54,33.3,16423258000000.0,-75.18881464131533,14.390000000000008,0,0,0.4
SK하이닉스,2024,11013,85.92,23.22,12429598000000.0,-24.31709956696777,9.379999999999995,0,0,0.4
SK하이닉스,2024,11014,65.95,40.0,17573069000000.0,41.38083146373679,-19.97,0,0,0.4
SK하이닉스,2025,11011,45.95,48.59,97146675000000.0,452.815646487247,-20.0,0,0,0.4
SK하이닉스,2025,11012,48.13,41.44,22231952000000.0,-77.11506647036556,2.18,0,0,0.4
SK하이닉스,2025,11013,52.24,42.18,17639141000000.0,-20.658604336677232,4.109999999999999,0,0,0.4
STX엔진,2016,11011,674.01,0.78,529846000000.0,-16.336098202598127,15.569999999999936,1,1,0.2
STX엔진,2016,11012,739.01,0.83,149208000000.0,-71.83936464557625,65.0,1,1,0.2
STX엔진,2016,11013,646.6,5.63,95776000000.0,-35.810412310331884,-92.40999999999995,1,1,0.2
STX엔진,2016,11014,803.35,-5.02,127310000000.0,32.924741062479114,156.75,1,1,0.2
STX엔진,2017,11011,717.59,2.28,470149000000.0,269.2946351425654,-85.75999999999999,1,1,0.2
STX엔진,2017,11012,689.7,6.23,97316000000.0,-79.30103009896862,-27.889999999999983,1,1,0.2
STX엔진,2017,11013,609.73,5.14,90787000000.0,-6.709071478482464,-79.97000000000003,1,1,0.2
STX엔진,2017,11014,676.64,-1.1,101434000000.0,11.727449965303393,66.90999999999997,1,1,0.2
STX엔진,2018,11011,290.64,5.43,577328000000.0,469.16615730425696,-386.0,1,1,0.2
STX엔진,2018,11012,765.94,2.94,108266000000.0,-81.24705540004989,475.30000000000007,1,1,0.2
STX엔진,2018,11013,746.7,2.27,71882000000.0,-33.60611826427503,-19.24000000000001,1,1,0.2
STX엔진,2018,11014,781.27,1.37,121359000000.0,68.83086168999193,34.569999999999936,1,1,0.2
STX엔진,2019,11011,248.84,4.92,610608000000.0,403.1419177811287,-532.43,1,1,0.2
STX엔진,2019,11012,283.44,9.84,191302000000.0,-68.67024342949978,34.599999999999994,1,1,0.2
STX엔진,2019,11013,277.16,7.16,116716000000.0,-38.98861486027329,-6.279999999999973,1,1,0.2
STX엔진,2019,11014,283.72,2.03,123915000000.0,6.167963261249532,6.560000000000002,1,1,0.2
STX엔진,2020,11011,203.7,2.44,586695000000.0,373.4656821208087,-80.02000000000004,1,1,0.2
STX엔진,2020,11012,250.25,4.07,122983000000.0,-79.03800100563325,46.55000000000001,1,1,0.2
STX엔진,2020,11013,250.18,3.47,94738000000.0,-22.966588878137628,-0.0699999999999931,1,1,0.2
STX엔진,2020,11014,245.76,0.74,173658000000.0,83.30342629145645,-4.420000000000016,1,0,0.2
STX엔진,2021,11011,194.91,0.74,493455000000.0,184.15333586704904,-50.85,0,0,0.2
STX엔진,2021,11012,199.49,0.99,124734000000.0,-74.72231510472079,4.5800000000000125,0,1,0.2
STX엔진,2021,11013,195.39,-4.42,97498000000.0,-21.83526544486668,-4.100000000000023,1,1,0.2
STX엔진,2021,11014,204.89,3.08,104924000000.0,7.616566493671661,9.5,1,1,0.2
STX엔진,2022,11011,227.92,-1.62,544021000000.0,418.4905264763066,23.03,1,1,0.2
STX엔진,2022,11012,202.44,0.6,104916000000.0,-80.71471505695553,-25.47999999999999,1,1,0.2
STX엔진,2022,11013,195.61,-1.01,111918000000.0,6.673910557017049,-6.829999999999984,1,1,0.2
STX엔진,2022,11014,211.52,0.92,137416000000.0,22.782751657463507,15.909999999999997,1,1,0.2
STX엔진,2023,11011,246.31,2.99,630377000000.0,358.7362461430983,34.78999999999999,1,1,0.2
STX엔진,2023,11012,226.36,2.72,163437000000.0,-74.07313401345543,-19.94999999999999,1,1,0.2
STX엔진,2023,11013,236.81,-0.3,116981000000.0,-28.424408181745875,10.449999999999989,1,1,0.2
STX엔진,2023,11014,224.82,1.36,138535000000.0,18.425214351048467,-11.990000000000007,1,1,0.2
STX엔진,2024,11011,250.3,5.83,724609807886.0,423.0517976583535,25.480000000000015,1,1,0.2
STX엔진,2024,11012,262.21,11.03,197361000000.0,-72.7631343307666,11.909999999999968,1,1,0.2
STX엔진,2024,11013,274.25,5.9,115506000000.0,-41.47475945095536,12.04000000000002,1,1,0.2
STX엔진,2024,11014,258.46,2.8,193968000000.0,67.92893875642825,-15.79000000000002,1,1,0.2
STX엔진,2025,11011,237.5,8.82,789341914687.0,306.9444004614163,-20.95999999999998,1,1,0.2
STX엔진,2025,11012,234.81,15.61,213655135457.0,-72.93249839117928,-2.6899999999999977,1,1,0.2
STX엔진,2025,11013,231.7,11.11,139139478662.0,-34.87660459722343,-3.1100000000000136,1,1,0.2
금호타이어,2016,11011,321.85,4.07,2947227755079.0,-3.064686554435858,7.830000000000041,1,1,0.2
금호타이어,2016,11012,326.29,5.47,744843084553.0,-74.72733204044373,4.439999999999998,1,1,0.2
금호타이어,2016,11013,319.11,2.15,701761355054.0,-5.784000736860495,-7.180000000000007,1,1,0.2
금호타이어,2016,11014,335.87,1.33,710062942526.0,1.182964466796732,16.75999999999999,1,1,0.2
금호타이어,2017,11011,389.06,-5.71,2876420253183.0,305.0937009823852,53.19,1,1,0.2
금호타이어,2017,11012,347.79,-3.16,712175046990.0,-75.24092502818674,-41.26999999999998,1,1,0.2
금호타이어,2017,11013,332.31,-4.21,669302676160.0,-6.019920384910926,-15.480000000000018,1,1,0.2
금호타이어,2017,11014,333.82,-0.03,755091392040.0,12.817626305066776,1.509999999999991,1,1,0.2
금호타이어,2018,11011,214.62,-3.84,2558681154748.0,238.8571478527009,-119.2,1,1,0.2
금호타이어,2018,11012,375.92,-1.91,664719320718.0,-74.02101784020576,161.3,1,1,0.2
금호타이어,2018,11013,354.87,-2.74,624980997932.0,-5.978210885020829,-21.05000000000001,1,1,0.2
금호타이어,2018,11014,214.36,-5.99,634651335815.0,1.5473011043532825,-140.51,1,1,0.2
금호타이어,2019,11011,203.99,2.42,2369198863879.0,273.3071578328196,-10.370000000000005,1,1,0.2
금호타이어,2019,11012,202.1,3.89,616986958931.0,-73.95799194666037,-1.8900000000000148,1,1,0.2
금호타이어,2019,11013,205.12,-2.69,549741351856.0,-10.899032159692757,3.0200000000000102,1,1,0.2
금호타이어,2019,11014,206.75,2.69,590029390220.0,7.328544274135873,1.6299999999999957,1,1,0.2
금호타이어,2020,11011,229.41,-0.21,2170677305382.0,267.89308149084496,22.66,1,1,0.2
금호타이어,2020,11012,223.49,-7.58,467652710426.0,-78.45590824271774,-5.919999999999988,1,1,0.2
금호타이어,2020,11013,224.28,-3.77,488635980931.0,4.48693443600181,0.789999999999992,1,1,0.2
금호타이어,2020,11014,227.32,7.37,595932990138.0,21.95847489629532,3.039999999999992,1,1,0.2
금호타이어,2021,11011,238.82,-1.6,2601223215947.0,336.4959247086884,11.5,1,1,0.2
금호타이어,2021,11012,245.72,1.8,633637767654.0,-75.64077685569485,6.900000000000006,1,1,0.2
금호타이어,2021,11013,237.91,0.08,585626588822.0,-7.577070257310902,-7.810000000000002,1,1,0.2
금호타이어,2021,11014,244.18,-8.41,648654975136.0,10.762555443526375,6.27000000000001,1,1,0.2
금호타이어,2022,11011,277.24,0.65,3559158461842.0,448.6982445630314,33.06,1,1,0.2
금호타이어,2022,11012,268.9,0.21,894082282703.0,-74.87939094905377,-8.340000000000032,1,1,0.2
금호타이어,2022,11013,241.75,0.07,738708324657.0,-17.378037911261547,-27.149999999999977,1,1,0.2
금호타이어,2022,11014,283.49,0.24,977588916749.0,32.337606619353856,41.74000000000001,1,1,0.2
금호타이어,2023,11011,245.3,10.17,4041412157685.0,313.4060941612178,-38.19,1,1,0.2
금호타이어,2023,11012,286.35,8.77,1004080875492.0,-75.15519733411311,41.05000000000001,1,1,0.2
금호타이어,2023,11013,280.62,5.46,998917965838.0,-0.5141926093822025,-5.730000000000018,1,1,0.2
금호타이어,2023,11014,259.43,9.84,977540185245.0,-2.140093713808222,-21.19,1,0,0.2
금호타이어,2024,11011,181.54,12.99,4532177923979.0,363.6308555277555,-77.89000000000001,0,1,0.2
금호타이어,2024,11012,207.46,13.38,1131937454817.0,-75.02442592052472,25.920000000000016,1,1,0.2
금호타이어,2024,11013,228.21,13.94,1044506706341.0,-7.723991118408124,20.75,1,0,0.2
금호타이어,2024,11014,199.92,12.58,1114995464166.0,6.748521325624446,-28.29000000000002,0,0,0.2
금호타이어,2025,11011,147.44,12.25,4701282075494.0,321.6413632687276,-52.47999999999999,0,0,0.2
금호타이어,2025,11012,176.01,14.34,1221253035004.0,-74.0229789365346,28.569999999999997,0,0,0.2
금호타이어,2025,11013,169.77,12.15,1206213099996.0,-1.2315166944867229,-6.239999999999981,0,0,0.2
남광토건,2016,11011,332.68,-5.06,183598711370.0,-39.28386898132473,-173.89999999999998,1,1,0.2
남광토건,2016,11012,414.58,-5.8,40495290273.0,-77.94358687442458,81.89999999999998,1,1,0.2
남광토건,2016,11013,487.69,-11.6,46087514899.0,13.809567948025258,73.11000000000001,1,1,0.2
남광토건,2016,11014,367.59,7.48,50986514290.0,10.629775551439623,-120.10000000000002,1,1,0.2
남광토건,2017,11011,284.24,1.58,115611172617.0,126.7485318949816,-83.34999999999997,1,1,0.2
남광토건,2017,11012,343.7,-8.63,29812943553.0,-74.21274875243661,59.45999999999998,1,1,0.2
남광토건,2017,11013,324.85,-3.87,22947363480.0,-23.02885678093042,-18.84999999999997,1,1,0.2
남광토건,2017,11014,285.16,10.97,30318577879.0,32.12227149940104,-39.69,1,1,0.2
남광토건,2018,11011,203.19,7.09,157172930507.0,418.4046927737497,-81.97000000000003,1,1,0.2
남광토건,2018,11012,265.03,3.35,32873265172.0,-79.08465213064413,61.839999999999975,1,1,0.2
남광토건,2018,11013,277.64,0.6,22569640233.0,-31.34347891847437,12.610000000000014,1,1,0.2
남광토건,2018,11014,254.41,1.72,32885407259.0,45.706386630465175,-23.22999999999999,1,1,0.2
남광토건,2019,11011,283.12,2.04,236179654398.0,618.189841889104,28.710000000000008,1,1,0.2
남광토건,2019,11012,222.05,0.7,58056303965.0,-75.41858374169438,-61.06999999999999,1,0,0.2
남광토건,2019,11013,193.62,3.33,43931389906.0,-24.32968186799385,-28.430000000000007,0,1,0.2
남광토건,2019,11014,236.68,4.19,63094484035.0,43.62050499654866,43.06,1,1,0.2
남광토건,2020,11011,207.71,6.39,237961500135.0,277.1510359019612,-28.97,1,1,0.2
남광토건,2020,11012,338.27,4.32,57597021165.0,-75.795655544143,130.55999999999997,1,1,0.2
남광토건,2020,11013,257.84,3.3,50568975029.0,-12.202100028518023,-80.43,1,1,0.2
남광토건,2020,11014,325.88,11.37,45906324316.0,-9.220378127747477,68.04000000000002,1,1,0.2
남광토건,2021,11011,212.24,5.83,356740019691.0,677.1042988224247,-113.64,1,1,0.2
남광토건,2021,11012,238.87,3.23,85922077922.0,-75.91465123637552,26.629999999999995,1,1,0.2
남광토건,2021,11013,257.25,4.95,60534088645.0,-29.54769005941313,18.379999999999995,1,1,0.2
남광토건,2021,11014,226.92,3.46,82559653455.0,36.38539094751743,-30.330000000000013,1,1,0.2
남광토건,2022,11011,223.29,2.47,450379452331.0,445.5200373103359,-3.629999999999996,1,1,0.2
남광토건,2022,11012,275.81,2.19,106815968204.0,-76.28311690261191,52.52000000000001,1,1,0.2
남광토건,2022,11013,247.16,2.03,82691006077.0,-22.58553897196859,-28.65000000000001,1,1,0.2
남광토건,2022,11014,231.11,0.16,116882893067.0,41.34897930515113,-16.049999999999983,1,1,0.2
남광토건,2023,11011,233.82,0.79,547683547225.0,368.5745987747369,2.7099999999999795,1,1,0.2
남광토건,2023,11012,223.47,-4.99,135685900898.0,-75.22549260690911,-10.349999999999994,1,1,0.2
남광토건,2023,11013,203.18,0.74,132255487517.0,-2.5282017942149797,-20.289999999999992,1,1,0.2
남광토건,2023,11014,210.61,2.61,139301438852.0,5.327530424092464,7.430000000000007,1,1,0.2
남광토건,2024,11011,248.45,1.45,504249000325.0,261.9840573655067,37.839999999999975,1,1,0.2
남광토건,2024,11012,249.41,0.61,124033368723.0,-75.40235704125192,0.960000000000008,1,1,0.2
남광토건,2024,11013,238.79,3.61,142625049109.0,14.989256985771494,-10.620000000000005,1,1,0.2
남광토건,2024,11014,210.27,1.15,112585238759.0,-21.062085894212256,-28.519999999999985,1,1,0.2
남광토건,2025,11011,228.13,3.2,357445671000.0,217.4889310002249,17.859999999999985,1,1,0.2
남광토건,2025,11012,221.73,2.69,98337004388.0,-72.48896479487648,-6.400000000000006,1,1,0.2
남광토건,2025,11013,201.73,3.13,81435728372.0,-17.187096679612146,-20.0,1,1,0.2
대선조선,2023,11012,567.26,-99.29,76533438629.0,-72.1923876961112,67.25999999999999,1,1,0.2
대선조선,2023,11013,250.44,-13.37,73373285557.0,-4.129114186700811,-316.82,1,1,0.2
대선조선,2023,11014,549.3,-2.71,70219579605.0,-4.298166462165643,298.86,1,1,0.2
대선조선,2024,11011,16068.37,-1.72,322513320291.0,359.2925820764033,15519.070000000002,1,1,0.2
대선조선,2024,11012,13469.53,-2.1,75447396427.0,-76.60642470242014,-2598.84,1,1,0.2
대선조선,2024,11013,11640.13,-4.02,73122635637.0,-3.0813002172306203,-1829.4000000000012,1,1,0.2
대선조선,2024,11014,500.0,-7.14,96575473329.0,32.073293704053626,-11140.13,1,1,0.2
대선조선,2025,11011,500.0,-1.17,201749943134.0,108.9039133639098,0.0,1,1,0.2
대선조선,2025,11012,500.0,2.66,61753279123.0,-69.3911789199444,0.0,1,1,0.2
대선조선,2025,11013,20821.92,1.72,70270219640.0,13.791883828607675,20321.92,1,1,0.2
대우건설,2016,11011,381.68,-4.21,11105930097764.0,11.777647790332946,123.04000000000002,1,1,0.2
대우건설,2016,11012,267.86,3.5,3028401461673.0,-72.7316718634604,-113.82,1,1,0.2
대우건설,2016,11013,274.22,2.36,2569901620420.0,-15.139995375636484,6.360000000000014,1,1,0.2
대우건설,2016,11014,270.33,3.47,2817732667479.0,9.643600560028332,-3.890000000000043,1,1,0.2
대우건설,2017,11011,285.25,3.65,11766840487669.0,317.5996049404036,14.920000000000016,1,1,0.2
대우건설,2017,11012,318.13,7.89,3114054063682.0,-73.53534224462925,32.879999999999995,1,1,0.2
대우건설,2017,11013,346.49,8.37,2640144770606.0,-15.218402872417002,28.360000000000014,1,1,0.2
대우건설,2017,11014,284.64,3.67,3098039753475.0,17.34355585220042,-61.85000000000002,1,1,0.2
대우건설,2018,11011,276.83,5.93,10605493844509.0,242.32917226491563,-7.810000000000002,1,1,0.2
대우건설,2018,11012,327.85,5.46,2963903386973.0,-72.0531317972754,51.02000000000004,1,1,0.2
대우건설,2018,11013,334.86,6.86,2652824836003.0,-10.495569873743449,7.009999999999991,1,1,0.2
대우건설,2018,11014,297.05,7.02,2728502574430.0,2.8527227806349758,-37.81,1,1,0.2
대우건설,2019,11011,289.74,4.21,8651852221280.0,217.0915909099856,-7.310000000000002,1,1,0.2
대우건설,2019,11012,301.42,4.56,2230829300981.0,-74.21558709135049,11.680000000000009,1,1,0.2
대우건설,2019,11013,311.71,4.85,2030874070556.0,-8.963268966257088,10.289999999999964,1,1,0.2
대우건설,2019,11014,272.71,5.72,2080855480804.0,2.461078752870005,-39.0,1,1,0.2
대우건설,2020,11011,247.63,6.86,8136705736642.0,291.02695077594444,-25.079999999999984,1,1,0.2
대우건설,2020,11012,264.37,4.13,1963206648424.0,-75.87221767670547,16.74000000000001,1,1,0.2
대우건설,2020,11013,284.6,6.09,1985826748071.0,1.1522016627826035,20.230000000000015,1,1,0.2
대우건설,2020,11014,273.57,5.43,1896270053210.0,-4.509793966064457,-11.03000000000003,1,1,0.2
대우건설,2021,11011,225.15,8.5,8685207679669.0,358.01533726521217,-48.41999999999999,1,1,0.2
대우건설,2021,11012,244.51,8.71,2207390634479.0,-74.58448069530647,19.359999999999985,1,1,0.2
대우건설,2021,11013,243.56,11.83,1938962790989.0,-12.160414169436562,-0.9499999999999886,1,1,0.2
대우건설,2021,11014,222.66,5.35,2100121746614.0,8.31160641008475,-20.90000000000001,1,0,0.2
대우건설,2022,11011,199.1,7.29,10419213132139.0,396.1242436986221,-23.56,0,1,0.2
대우건설,2022,11012,210.68,3.54,2440885163542.0,-76.57322935440422,11.580000000000013,1,1,0.2
대우건설,2022,11013,213.64,9.84,2249481566325.0,-7.841565022225449,2.9599999999999795,1,1,0.2
대우건설,2022,11014,200.26,8.15,2520510828864.0,12.048521161335104,-13.379999999999995,1,0,0.2
대우건설,2023,11011,176.79,5.69,11647800864690.0,362.1206436133302,-23.47,0,0,0.2
대우건설,2023,11012,188.31,6.65,3271396700087.0,-71.91403992830826,11.52000000000001,0,0,0.2
대우건설,2023,11013,184.54,6.77,2608117445979.0,-20.27510922445941,-3.77000000000001,0,0,0.2
대우건설,2023,11014,176.62,6.36,2990107869677.0,14.646212511899126,-7.9199999999999875,0,0,0.2
대우건설,2024,11011,192.07,3.84,10503609086034.0,251.2786007672904,15.449999999999989,0,0,0.2
대우건설,2024,11012,191.03,3.71,2821467566663.0,-73.13811335177608,-1.039999999999992,0,0,0.2
대우건설,2024,11013,195.46,4.61,2487337156576.0,-11.84243313780785,4.430000000000007,0,0,0.2
대우건설,2024,11014,196.01,2.45,2547811776367.0,2.4312996583964352,0.549999999999983,0,1,0.2
대우건설,2025,11011,284.46,-10.12,8054627137857.0,216.1390182968041,88.44999999999999,1,0,0.2
대우건설,2025,11012,199.82,3.62,2273320646524.0,-71.77621499275463,-84.63999999999999,0,0,0.2
대우건설,2025,11013,193.25,7.29,2076668652788.0,-8.650429231647937,-6.569999999999993,0,1,0.2
대웅제약,2016,11011,89.35,2.93,883920424600.0,5.267912200062108,26.569999999999997,0,0,0.2
대웅제약,2016,11012,83.97,2.61,215946416635.0,-75.56947315334159,-5.379999999999996,0,0,0.2
대웅제약,2016,11013,63.72,2.08,211221652933.0,-2.1879333658895384,-20.25,0,0,0.2
대웅제약,2016,11014,83.12,2.13,220515512695.0,4.400050673283973,19.40000000000001,0,0,0.2
대웅제약,2017,11011,92.15,4.06,960307423040.0,335.4829332883365,9.03,0,0,0.2
대웅제약,2017,11012,89.53,4.52,245265062100.0,-74.45973484995295,-2.6200000000000045,0,0,0.2
대웅제약,2017,11013,90.72,2.61,225933062381.0,-7.882084612246121,1.1899999999999975,0,0,0.2
대웅제약,2017,11014,90.03,5.38,252237119687.0,11.642411707606737,-0.6899999999999977,0,0,0.2
대웅제약,2018,11011,98.72,2.38,1031427425529.0,308.91183137870195,8.689999999999998,0,0,0.2
대웅제약,2018,11012,92.45,3.28,261617987892.0,-74.63534695542724,-6.269999999999996,0,0,0.2
대웅제약,2018,11013,93.0,2.24,239425214915.0,-8.482892615993032,0.5499999999999972,0,0,0.2
대웅제약,2018,11014,91.75,2.79,257980510034.0,7.749933575537327,-1.25,0,0,0.2
대웅제약,2019,11011,95.88,4.01,1113425920883.0,331.5930380695264,4.129999999999996,0,0,0.2
대웅제약,2019,11012,98.2,7.77,292666354785.0,-73.71478880670377,2.3200000000000074,0,0,0.2
대웅제약,2019,11013,98.89,4.79,263673152489.0,-9.906571705961598,0.6899999999999977,0,0,0.2
대웅제약,2019,11014,98.28,2.31,269436497048.0,2.1857911981540967,-0.6099999999999994,0,0,0.2
대웅제약,2020,11011,96.61,1.61,1055423689996.0,291.7151913565654,-1.6700000000000017,0,1,0.2
대웅제약,2020,11012,90.68,-1.27,253940760590.0,-75.93944848907434,-5.929999999999993,1,0,0.2
대웅제약,2020,11013,92.0,2.16,257405399210.0,1.3643491544840458,1.3199999999999932,0,0,0.2
대웅제약,2020,11014,100.91,2.14,276834494746.0,7.548052836354491,8.909999999999997,0,0,0.2
대웅제약,2021,11011,101.48,7.71,1152975698170.0,316.4855608864326,0.5700000000000074,0,0,0.2
대웅제약,2021,11012,106.93,6.46,289692225957.0,-74.87438578134832,5.450000000000003,0,0,0.2
대웅제약,2021,11013,106.17,8.37,269617086210.0,-6.929816525342247,-0.7600000000000051,0,0,0.2
대웅제약,2021,11014,107.91,7.81,290649094262.0,7.800695552216807,1.7399999999999949,0,0,0.2
대웅제약,2022,11011,110.91,7.48,1280091851013.0,340.42519873090885,3.0,0,0,0.2
대웅제약,2022,11012,103.0,9.32,322058585665.0,-74.8409783711896,-7.909999999999997,0,0,0.2
대웅제약,2022,11013,103.8,7.73,298355703039.0,-7.359804607306863,0.7999999999999972,0,0,0.2
대웅제약,2022,11014,103.35,9.07,331893492032.0,11.240874114819931,-0.4500000000000028,0,0,0.2
대웅제약,2023,11011,94.05,8.91,1375328744877.0,314.3885848609516,-9.299999999999995,0,0,0.2
대웅제약,2023,11012,99.53,11.44,350191474410.0,-74.53761686328176,5.480000000000004,0,0,0.2
대웅제약,2023,11013,106.65,7.59,322414531612.0,-7.931930051923275,7.1200000000000045,0,0,0.2
대웅제약,2023,11014,99.84,8.62,340899763085.0,5.733374169141192,-6.810000000000002,0,0,0.2
대웅제약,2024,11011,113.27,10.4,1422683296380.0,317.3318524792485,13.429999999999993,0,0,0.2
대웅제약,2024,11012,107.12,11.74,360544556084.0,-74.65742677928382,-6.149999999999992,0,0,0.2
대웅제약,2024,11013,94.09,8.83,335785146505.0,-6.867226022747531,-13.03,0,0,0.2
대웅제약,2024,11014,102.08,10.4,358473430484.0,6.756786062501474,7.989999999999995,0,0,0.2
대웅제약,2025,11011,108.24,12.53,1570891005329.0,338.2168584176602,6.159999999999997,0,0,0.2
대웅제약,2025,11012,120.96,14.27,405449021657.0,-74.18986929827861,12.72,0,0,0.2
대웅제약,2025,11013,113.97,10.85,356487894236.0,-12.075778903326572,-6.989999999999995,0,0,0.2
대한전선,2016,11011,339.89,3.54,1374010600000.0,-18.63561559314393,1.5500000000000114,1,1,0.2
대한전선,2016,11012,347.35,1.14,325066242000.0,-76.34179517974606,7.460000000000036,1,1,0.2
대한전선,2016,11013,319.95,2.58,328387077000.0,1.02158716314813,-27.400000000000038,1,1,0.2
대한전선,2016,11014,332.72,3.59,320600552000.0,-2.3711423333507176,12.77000000000004,1,1,0.2
대한전선,2017,11011,295.18,3.45,1587602185000.0,395.1963354698154,-37.54000000000002,1,1,0.2
대한전선,2017,11012,307.39,4.2,416303003000.0,-73.77787666625062,12.20999999999998,1,1,0.2
대한전선,2017,11013,317.7,1.69,343894642000.0,-17.39318728863457,10.310000000000002,1,1,0.2
대한전선,2017,11014,299.75,2.95,369570898000.0,7.466314639470295,-17.94999999999999,1,1,0.2
대한전선,2018,11011,264.36,3.0,1648815011000.0,346.1430864613154,-35.389999999999986,1,1,0.2
대한전선,2018,11012,264.31,3.06,430817958000.0,-73.87105556864681,-0.0500000000000113,1,1,0.2
대한전선,2018,11013,270.15,0.37,340737426000.0,-20.90918689141551,5.839999999999975,1,1,0.2
대한전선,2018,11014,274.73,1.57,399334050000.0,17.19700259753678,4.580000000000041,1,1,0.2
대한전선,2019,11011,295.04,2.14,1554739981000.0,289.3331863386055,20.31,1,1,0.2
대한전선,2019,11012,278.39,0.94,362959203000.0,-76.65466846960824,-16.650000000000034,1,1,0.2
대한전선,2019,11013,258.19,0.09,336978407000.0,-7.158048558972618,-20.19999999999999,1,1,0.2
대한전선,2019,11014,280.82,2.26,367464651000.0,9.046942880230311,22.629999999999995,1,1,0.2
대한전선,2020,11011,233.52,3.55,1596841749000.0,334.5565606526871,-47.29999999999998,1,1,0.2
대한전선,2020,11012,263.8,5.87,436886829000.0,-72.64056821700746,30.28,1,1,0.2
대한전선,2020,11013,322.51,1.65,357228762000.0,-18.233112493304304,58.70999999999998,1,1,0.2
대한전선,2020,11014,261.65,1.71,326899478000.0,-8.490157351887584,-60.860000000000014,1,1,0.2
대한전선,2021,11011,266.43,1.98,1997709556000.0,511.10821229270977,4.78000000000003,1,1,0.2
대한전선,2021,11012,259.87,-0.31,445486016000.0,-77.70016093370482,-6.560000000000002,1,1,0.2
대한전선,2021,11013,258.39,1.25,444254784000.0,-0.2763794947044928,-1.4800000000000182,1,1,0.2
대한전선,2021,11014,257.89,3.17,477326884000.0,7.444399293176773,-0.5,1,0,0.2
대한전선,2022,11011,83.66,1.97,2450545975000.0,413.389473156094,-174.23,0,0,0.2
대한전선,2022,11012,97.46,2.19,638432002000.0,-73.94735669058403,13.799999999999995,0,0,0.2
대한전선,2022,11013,99.63,2.0,589414011000.0,-7.677871855803364,2.1700000000000017,0,0,0.2
대한전선,2022,11014,104.27,0.48,568769028000.0,-3.5026284775575123,4.640000000000001,0,0,0.2
대한전선,2023,11011,97.06,2.81,2843980012000.0,400.023712964905,-7.209999999999994,0,0,0.2
대한전선,2023,11012,92.74,3.18,754392026000.0,-73.47407426153177,-4.320000000000007,0,0,0.2
대한전선,2023,11013,96.03,2.51,703910702000.0,-6.691656626815934,3.2900000000000063,0,0,0.2
대한전선,2023,11014,89.45,2.76,630042028000.0,-10.494040478446944,-6.579999999999998,0,0,0.2
대한전선,2024,11011,76.64,3.5,3291299375000.0,422.3936227632104,-12.810000000000002,0,0,0.2
대한전선,2024,11012,74.16,4.33,864348923000.0,-73.73836820906028,-2.480000000000004,0,0,0.2
대한전선,2024,11013,79.21,3.65,788528283000.0,-8.771994501576996,5.049999999999997,0,0,0.2
대한전선,2024,11014,56.44,3.38,804432926000.0,2.0170034915538926,-22.77,0,0,0.2
대한전선,2025,11011,114.0,3.54,3636018215712.0,351.9976865929528,57.56,0,0,0.2
대한전선,2025,11012,95.49,3.12,916356132633.0,-74.79781237967312,-18.510000000000005,0,0,0.2
대한전선,2025,11013,82.89,3.17,855455851533.0,-6.645918429662601,-12.599999999999994,0,0,0.2
